id,league,team,player_name,weekly_gbp,annual_gbp,weekly_eur,annual_eur,age,position_raw,nationality,source_url
50804,Scottish Championship,Dunfermline Athletic,Kane Ritchie-Hosler,900,46800,1062.0,55224.0,22,WB/AM R,England,/football/scottish-championship/dunfermline-athletic/
50805,Scottish Championship,Dunfermline Athletic,Billy Terrell,890,46280,1050.2,54610.4,21,GK,England,/football/scottish-championship/dunfermline-athletic/
50806,Scottish Championship,Dunfermline Athletic,Deniz Mehmet,870,45240,1026.6,53383.2,32,GK,Türkiye,/football/scottish-championship/dunfermline-athletic/
50807,Scottish Championship,Dunfermline Athletic,Kyle Benedictus,850,44200,1003.0,52156.0,33,D C,Scotland,/football/scottish-championship/dunfermline-athletic/
50808,Scottish Championship,Dunfermline Athletic,Charlie Gilmour,780,40560,920.4,47860.8,26,DM,Scotland,/football/scottish-championship/dunfermline-athletic/
50809,Scottish Championship,Dunfermline Athletic,Chris Hamilton,730,37960,861.4,44792.8,23,"D RC, DM",Scotland,/football/scottish-championship/dunfermline-athletic/
50810,Scottish Championship,Dunfermline Athletic,Robbie Fraser,700,36400,826.0,42952.0,22,D/WB/AM L,Scotland,/football/scottish-championship/dunfermline-athletic/
50811,Scottish Championship,Dunfermline Athletic,Ewan Otoo,660,34320,778.8,40497.6,22,"D LC, DM, M LC",Scotland,/football/scottish-championship/dunfermline-athletic/
50812,Scottish Championship,Dunfermline Athletic,Josh Cooper,610,31720,719.8,37429.6,22,"AM RLC, F C",Scotland,/football/scottish-championship/dunfermline-athletic/
50813,Scottish Championship,Dunfermline Athletic,Jeremiah Chilokoa-Mullen,610,31720,719.8,37429.6,21,D C,Scotland,/football/scottish-championship/dunfermline-athletic/
50814,Scottish Championship,Dunfermline Athletic,Keith Bray,600,31200,708.0,36816.0,19,"D R, DM, AM RC",Scotland,/football/scottish-championship/dunfermline-athletic/
50815,Scottish Championship,Dunfermline Athletic,Kieran Ngwenya,600,31200,708.0,36816.0,22,D/WB L,Malawi,/football/scottish-championship/dunfermline-athletic/
50816,Scottish Championship,Dunfermline Athletic,Barney Stewart,590,30680,696.2,36202.4,21,ST,England,/football/scottish-championship/dunfermline-athletic/
50817,Scottish Championship,Dunfermline Athletic,Nurudeen Abdulai,570,29640,672.6,34975.2,20,"D C, DM",Ghana,/football/scottish-championship/dunfermline-athletic/
50818,Scottish Championship,Dunfermline Athletic,Tashan Oakley-Boothe,560,29120,660.8,34361.6,25,DM,England,/football/scottish-championship/dunfermline-athletic/
50819,Scottish Championship,Dunfermline Athletic,Andrew Tod,550,28600,649.0,33748.0,19,"AM RLC, F C",Scotland,/football/scottish-championship/dunfermline-athletic/
50820,Scottish Championship,Dunfermline Athletic,Rory MacLeod,530,27560,625.4,32520.8,19,"AM R, ST",Scotland,/football/scottish-championship/dunfermline-athletic/
50821,Scottish Championship,Dunfermline Athletic,Sam Fisher,520,27040,613.6,31907.2,23,D C,Scotland,/football/scottish-championship/dunfermline-athletic/
50822,Scottish Championship,Dunfermline Athletic,Matty Todd,480,24960,566.4,29452.8,24,AM C,Scotland,/football/scottish-championship/dunfermline-athletic/
50823,Scottish Championship,Dunfermline Athletic,John Tod,410,21320,483.8,25157.6,18,D C,Scotland,/football/scottish-championship/dunfermline-athletic/
50824,Scottish Championship,Dunfermline Athletic,Shea Kearney,370,19240,436.6,22703.2,21,"D/WB R, M RC",N.Ireland,/football/scottish-championship/dunfermline-athletic/
50825,Scottish Championship,Dunfermline Athletic,Liam Hoggan,290,15080,342.2,17794.4,18,D R,Scotland,/football/scottish-championship/dunfermline-athletic/
50826,Scottish Championship,Dunfermline Athletic,Mark Beveridge,250,13000,295.0,15340.0,17,DM,Scotland,/football/scottish-championship/dunfermline-athletic/
50827,Scottish Championship,Dunfermline Athletic,Thomas Margetts,150,7800,177.0,9204.0,16,GK,Scotland,/football/scottish-championship/dunfermline-athletic/
50828,Scottish Championship,Dunfermline Athletic,Lucas Fyfe,150,7800,177.0,9204.0,16,ST,Scotland,/football/scottish-championship/dunfermline-athletic/
50829,Scottish Championship,Greenock Morton,Jimmy Storer,760,39520,896.8,46633.6,20,GK,England,/football/scottish-championship/greenock-morton/
50830,Scottish Championship,Greenock Morton,Arron Lyall,700,36400,826.0,42952.0,21,DM,Scotland,/football/scottish-championship/greenock-morton/
50831,Scottish Championship,Greenock Morton,Eamonn Brophy,660,34320,778.8,40497.6,29,ST,Scotland,/football/scottish-championship/greenock-morton/
50832,Scottish Championship,Greenock Morton,Nathan Shaw,620,32240,731.6,38043.2,24,AM RC,England,/football/scottish-championship/greenock-morton/
50833,Scottish Championship,Greenock Morton,Zak Delaney,600,31200,708.0,36816.0,23,D LC,Ireland,/football/scottish-championship/greenock-morton/
50834,Scottish Championship,Greenock Morton,Cammy Ballantyne,580,30160,684.4,35588.8,28,D/WB RL,Scotland,/football/scottish-championship/greenock-morton/
50835,Scottish Championship,Greenock Morton,Cammy MacPherson,580,30160,684.4,35588.8,26,DM,Scotland,/football/scottish-championship/greenock-morton/
50836,Scottish Championship,Greenock Morton,Aaron Comrie,560,29120,660.8,34361.6,28,D RC,Scotland,/football/scottish-championship/greenock-morton/
50837,Scottish Championship,Greenock Morton,Owen Moffat,560,29120,660.8,34361.6,23,AM LC,Scotland,/football/scottish-championship/greenock-morton/
50838,Scottish Championship,Greenock Morton,Ali Crawford,560,29120,660.8,34361.6,33,"DM, AM C",Scotland,/football/scottish-championship/greenock-morton/
50839,Scottish Championship,Greenock Morton,Cameron Blues,540,28080,637.2,33134.4,27,DM,Scotland,/football/scottish-championship/greenock-morton/
50840,Scottish Championship,Greenock Morton,Grant Gillespie,540,28080,637.2,33134.4,33,DM,Scotland,/football/scottish-championship/greenock-morton/
50841,Scottish Championship,Greenock Morton,Jackson Longridge,530,27560,625.4,32520.8,30,D/WB L,Scotland,/football/scottish-championship/greenock-morton/
50842,Scottish Championship,Greenock Morton,Iain Wilson,520,27040,613.6,31907.2,26,DM,Scotland,/football/scottish-championship/greenock-morton/
50843,Scottish Championship,Greenock Morton,Michael Garrity,500,26000,590.0,30680.0,22,AM RL,Scotland,/football/scottish-championship/greenock-morton/
50844,Scottish Championship,Greenock Morton,Kian Taylor,500,26000,590.0,30680.0,20,DM,England,/football/scottish-championship/greenock-morton/
50845,Scottish Championship,Greenock Morton,Michael O'Halloran,480,24960,566.4,29452.8,34,"AM RLC, F C",Scotland,/football/scottish-championship/greenock-morton/
50846,Scottish Championship,Greenock Morton,Dylan Corr,470,24440,554.6,28839.2,21,D C,Scotland,/football/scottish-championship/greenock-morton/
50847,Scottish Championship,Greenock Morton,Kris Moore,400,20800,472.0,24544.0,21,D RC,England,/football/scottish-championship/greenock-morton/
50848,Scottish Championship,Greenock Morton,Tomi Adeloye,370,19240,436.6,22703.2,29,ST,Nigeria,/football/scottish-championship/greenock-morton/
50849,Scottish Championship,Greenock Morton,Kerr Robertson,350,18200,413.0,21476.0,19,DM,Scotland,/football/scottish-championship/greenock-morton/
50850,Scottish Championship,Greenock Morton,Sonny Hart,320,16640,377.6,19635.2,19,D C,England,/football/scottish-championship/greenock-morton/
50851,Scottish Championship,Greenock Morton,Zak McKay,250,13000,295.0,15340.0,20,WB/AM R,Scotland,/football/scottish-championship/greenock-morton/
50852,Scottish Championship,Greenock Morton,Sam Murdoch,220,11440,259.6,13499.2,17,GK,Scotland,/football/scottish-championship/greenock-morton/
50853,Scottish Championship,Hamilton Academical,Ewan Simpson,3300,171600,3894.0,202488.0,18,"DM, AM C",Scotland,/football/scottish-championship/hamilton-academical/
50854,Scottish Championship,Hamilton Academical,Zander Hutton,1000,52000,1180.0,61360.0,18,D/WB R,Scotland,/football/scottish-championship/hamilton-academical/
50855,Scottish Championship,Hamilton Academical,Oli Shaw,800,41600,944.0,49088.0,27,"AM L, ST",Scotland,/football/scottish-championship/hamilton-academical/
50856,Scottish Championship,Hamilton Academical,Barry Maguire,790,41080,932.2,48474.4,27,DM,Scotland,/football/scottish-championship/hamilton-academical/
51037,Scottish Premiership,Celtic,Kayden Daly,340,17680,401.2,20862.4,16,D C,Scotland,/football/scottish-premiership/celtic/
50857,Scottish Championship,Hamilton Academical,Connor Smith,780,40560,920.4,47860.8,23,AM RLC,Scotland,/football/scottish-championship/hamilton-academical/
50858,Scottish Championship,Hamilton Academical,Scott Robinson,720,37440,849.6,44179.2,33,AM/F C,Scotland,/football/scottish-championship/hamilton-academical/
50859,Scottish Championship,Hamilton Academical,Ben Williamson,690,35880,814.2,42338.4,23,AM C,Scotland,/football/scottish-championship/hamilton-academical/
50860,Scottish Championship,Hamilton Academical,Steven Bradley,620,32240,731.6,38043.2,23,AM RL,Scotland,/football/scottish-championship/hamilton-academical/
50861,Scottish Championship,Hamilton Academical,Stuart McKinstry,620,32240,731.6,38043.2,22,AM RL,Scotland,/football/scottish-championship/hamilton-academical/
50862,Scottish Championship,Hamilton Academical,Dylan McGowan,620,32240,731.6,38043.2,33,D C,Australia,/football/scottish-championship/hamilton-academical/
50863,Scottish Championship,Hamilton Academical,Kyle MacDonald,600,31200,708.0,36816.0,25,"D/WB R, DM",Scotland,/football/scottish-championship/hamilton-academical/
50864,Scottish Championship,Hamilton Academical,Lee Kilday,590,30680,696.2,36202.4,33,D C,Scotland,/football/scottish-championship/hamilton-academical/
50865,Scottish Championship,Hamilton Academical,Bobby McLuckie,590,30680,696.2,36202.4,19,AM L,Scotland,/football/scottish-championship/hamilton-academical/
50866,Scottish Championship,Hamilton Academical,Dean Lyness,570,29640,672.6,34975.2,33,GK,England,/football/scottish-championship/hamilton-academical/
50867,Scottish Championship,Hamilton Academical,Kevin O'Hara,550,28600,649.0,33748.0,26,"AM RC, F C",Scotland,/football/scottish-championship/hamilton-academical/
50868,Scottish Championship,Hamilton Academical,Fergus Owens,550,28600,649.0,33748.0,22,D C,Scotland,/football/scottish-championship/hamilton-academical/
50869,Scottish Championship,Hamilton Academical,Darian MacKinnon,530,27560,625.4,32520.8,39,DM,Scotland,/football/scottish-championship/hamilton-academical/
50870,Scottish Championship,Hamilton Academical,Jamie Smith,470,24440,554.6,28839.2,23,GK,Scotland,/football/scottish-championship/hamilton-academical/
50871,Scottish Championship,Hamilton Academical,Ben Black,440,22880,519.2,26998.4,19,ST,Scotland,/football/scottish-championship/hamilton-academical/
50872,Scottish Championship,Hamilton Academical,Stephen Hendrie,420,21840,495.6,25771.2,30,D/WB L,Scotland,/football/scottish-championship/hamilton-academical/
50873,Scottish Championship,Hamilton Academical,Tony Gallacher,410,21320,483.8,25157.6,25,D/WB L,Scotland,/football/scottish-championship/hamilton-academical/
50874,Scottish Championship,Hamilton Academical,Cian Newbury,380,19760,448.4,23316.8,20,"D RC, DM",Scotland,/football/scottish-championship/hamilton-academical/
50875,Scottish Championship,Hamilton Academical,Liam Morgan,340,17680,401.2,20862.4,19,AM C,Scotland,/football/scottish-championship/hamilton-academical/
50876,Scottish Championship,Hamilton Academical,Mehmet Reçber,200,10400,236.0,12272.0,18,ST,Türkiye,/football/scottish-championship/hamilton-academical/
50877,Scottish Championship,Hamilton Academical,Dominic Shiels,150,7800,177.0,9204.0,18,D RC,Scotland,/football/scottish-championship/hamilton-academical/
50878,Scottish Championship,Hamilton Academical,Josh Carson,150,7800,177.0,9204.0,16,M C,Scotland,/football/scottish-championship/hamilton-academical/
50879,Scottish Championship,Hamilton Academical,Ben Reilly,150,7800,177.0,9204.0,17,D C,Scotland,/football/scottish-championship/hamilton-academical/
50880,Scottish Championship,Hamilton Academical,Michael Marks,150,7800,177.0,9204.0,16,GK,Scotland,/football/scottish-championship/hamilton-academical/
50881,Scottish Championship,Hamilton Academical,Ross Daly,150,7800,177.0,9204.0,18,M C,Scotland,/football/scottish-championship/hamilton-academical/
50882,Scottish Championship,Hamilton Academical,Lennon Lyons,150,7800,177.0,9204.0,18,D C,Scotland,/football/scottish-championship/hamilton-academical/
50883,Scottish Championship,Hamilton Academical,Marcus Syme,100,5200,118.0,6136.0,16,D/WB L,Scotland,/football/scottish-championship/hamilton-academical/
50884,Scottish Championship,Hamilton Academical,Aaron Eadie,100,5200,118.0,6136.0,16,D RC,Scotland,/football/scottish-championship/hamilton-academical/
50885,Scottish Championship,Hamilton Academical,Finlay Cameron,100,5200,118.0,6136.0,17,ST,Scotland,/football/scottish-championship/hamilton-academical/
50886,Scottish Championship,Hamilton Academical,Kayden Aitken,100,5200,118.0,6136.0,17,DM,Scotland,/football/scottish-championship/hamilton-academical/
50887,Scottish Championship,Hamilton Academical,Cole Stirling,100,5200,118.0,6136.0,17,"D LC, DM, M LC",Scotland,/football/scottish-championship/hamilton-academical/
50888,Scottish Championship,Inverness Caledonian Thistle,Billy Mckay,1500,78000,1770.0,92040.0,36,ST,N.Ireland,/football/scottish-championship/inverness-caledonian-thistle/
50889,Scottish Championship,Inverness Caledonian Thistle,David Wotherspoon,820,42640,967.6,50315.2,35,AM LC,Canada,/football/scottish-championship/inverness-caledonian-thistle/
50890,Scottish Championship,Inverness Caledonian Thistle,Alfie Bavidge,700,36400,826.0,42952.0,19,"AM RL, ST",Scotland,/football/scottish-championship/inverness-caledonian-thistle/
50891,Scottish Championship,Inverness Caledonian Thistle,Danny Devine,670,34840,790.6,41111.2,32,D C,Ireland,/football/scottish-championship/inverness-caledonian-thistle/
50892,Scottish Championship,Inverness Caledonian Thistle,Joe Chalmers,660,34320,778.8,40497.6,31,DM,Scotland,/football/scottish-championship/inverness-caledonian-thistle/
50893,Scottish Championship,Inverness Caledonian Thistle,Remi Savage,630,32760,743.4,38656.8,23,D C,England,/football/scottish-championship/inverness-caledonian-thistle/
50894,Scottish Championship,Inverness Caledonian Thistle,Mitchell Robertson,630,32760,743.4,38656.8,20,D LC,Scotland,/football/scottish-championship/inverness-caledonian-thistle/
50895,Scottish Championship,Inverness Caledonian Thistle,Adam Mackinnon,620,32240,731.6,38043.2,22,"DM, AM C",Scotland,/football/scottish-championship/inverness-caledonian-thistle/
50896,Scottish Championship,Inverness Caledonian Thistle,Jake Davidson,610,31720,719.8,37429.6,24,"D RC, DM",Scotland,/football/scottish-championship/inverness-caledonian-thistle/
50897,Scottish Championship,Inverness Caledonian Thistle,Ross Millen,580,30160,684.4,35588.8,30,D/WB R,Scotland,/football/scottish-championship/inverness-caledonian-thistle/
50898,Scottish Championship,Inverness Caledonian Thistle,Luis Longstaff,540,28080,637.2,33134.4,24,AM RLC,England,/football/scottish-championship/inverness-caledonian-thistle/
50899,Scottish Championship,Inverness Caledonian Thistle,Chanka Zimba,540,28080,637.2,33134.4,23,ST,Zambia,/football/scottish-championship/inverness-caledonian-thistle/
50900,Scottish Championship,Inverness Caledonian Thistle,Alfie Stewart,500,26000,590.0,30680.0,18,AM RLC,Scotland,/football/scottish-championship/inverness-caledonian-thistle/
50901,Scottish Championship,Inverness Caledonian Thistle,Paul Allan,500,26000,590.0,30680.0,25,"DM, AM C",Scotland,/football/scottish-championship/inverness-caledonian-thistle/
50902,Scottish Championship,Inverness Caledonian Thistle,Liam Sole,490,25480,578.2,30066.4,25,"AM RL, ST",England,/football/scottish-championship/inverness-caledonian-thistle/
50903,Scottish Championship,Inverness Caledonian Thistle,Ross Munro,480,24960,566.4,29452.8,25,GK,Scotland,/football/scottish-championship/inverness-caledonian-thistle/
50904,Scottish Championship,Inverness Caledonian Thistle,Calum MacLeod,480,24960,566.4,29452.8,19,"D/WB R, DM",Scotland,/football/scottish-championship/inverness-caledonian-thistle/
50905,Scottish Championship,Inverness Caledonian Thistle,Jordan Alonge,470,24440,554.6,28839.2,26,AM C,England,/football/scottish-championship/inverness-caledonian-thistle/
50906,Scottish Championship,Inverness Caledonian Thistle,Oscar MacIntyre,460,23920,542.8,28225.6,20,D/WB/M L,Scotland,/football/scottish-championship/inverness-caledonian-thistle/
50907,Scottish Championship,Inverness Caledonian Thistle,Logan Ross,440,22880,519.2,26998.4,21,GK,Scotland,/football/scottish-championship/inverness-caledonian-thistle/
50908,Scottish Championship,Inverness Caledonian Thistle,Ben Corner,440,22880,519.2,26998.4,18,"AM L, ST",Scotland,/football/scottish-championship/inverness-caledonian-thistle/
50909,Scottish Championship,Inverness Caledonian Thistle,Matthew Strachan,380,19760,448.4,23316.8,20,D LC,Scotland,/football/scottish-championship/inverness-caledonian-thistle/
50910,Scottish Championship,Inverness Caledonian Thistle,Szymon Rebilas,250,13000,295.0,15340.0,17,GK,Scotland,/football/scottish-championship/inverness-caledonian-thistle/
50911,Scottish Championship,Inverness Caledonian Thistle,Samuel Reid,250,13000,295.0,15340.0,16,M C,Scotland,/football/scottish-championship/inverness-caledonian-thistle/
50912,Scottish Championship,Inverness Caledonian Thistle,Ben Gardiner,200,10400,236.0,12272.0,18,D/WB L,Scotland,/football/scottish-championship/inverness-caledonian-thistle/
50913,Scottish Championship,Inverness Caledonian Thistle,Sam Thompson,200,10400,236.0,12272.0,18,M C,Scotland,/football/scottish-championship/inverness-caledonian-thistle/
50914,Scottish Championship,Inverness Caledonian Thistle,Archie Kerr,200,10400,236.0,12272.0,17,D L,Scotland,/football/scottish-championship/inverness-caledonian-thistle/
50915,Scottish Championship,Inverness Caledonian Thistle,James Clark,200,10400,236.0,12272.0,17,D R,Scotland,/football/scottish-championship/inverness-caledonian-thistle/
50916,Scottish Championship,Queen Of The South,Liam Smith,790,41080,932.2,48474.4,21,AM RL,Scotland,/football/scottish-championship/queen-of-the-south/
50917,Scottish Championship,Queen Of The South,Callum Penman,780,40560,920.4,47860.8,18,D/WB R,Scotland,/football/scottish-championship/queen-of-the-south/
